R0000100,R0173600,R0214800,H0012400,H0012500,R0214700,R0217900,T4120500
10709,15,1,NA,NA,0,5200,NA
10710,19,2,NA,NA,1,NA,NA
10711,18,2,NA,NA,0,5254,NA
10712,19,2,NA,NA,1,NA,NA
10713,18,2,NA,NA,0,6000,NA
10714,15,1,NA,NA,0,7049,NA
10715,15,1,NA,NA,0,5300,NA
10716,15,1,NA,NA,0,5964,NA
10717,15,1,NA,NA,0,8970,NA
10718,16,1,0,2,1,5900,19
10719,16,1,NA,NA,1,8470,NA
10720,18,2,NA,NA,0,NA,NA
10721,15,1,NA,NA,0,11902,NA
10722,15,1,0,1,0,2330,33
10723,16,1,NA,NA,1,NA,NA
10724,15,1,NA,NA,0,6500,NA
10725,15,1,1,3,0,NA,24
10726,15,1,NA,NA,0,NA,NA
10727,16,1,0,1,1,NA,19
10728,15,1,0,1,0,6460,24
10729,16,1,NA,NA,1,4316,NA
10730,16,1,NA,NA,1,6000,NA
10731,18,2,NA,NA,0,3050,NA
10732,15,1,NA,NA,0,2910,NA
10733,19,2,NA,NA,1,4400,NA
10734,18,2,NA,NA,0,4312,NA
10735,20,2,NA,NA,0,5450,NA
10736,18,2,NA,NA,0,12280,NA
10737,15,1,NA,NA,0,4500,NA
10738,15,1,NA,NA,0,5500,NA
10739,15,1,NA,NA,0,NA,NA
10740,16,1,0,3,1,5426,15
10741,20,2,NA,NA,0,NA,NA
10742,17,1,0,1,0,7500,35
10743,15,1,NA,NA,0,8500,NA
10744,18,2,NA,NA,0,4550,NA
10745,15,1,1,2,0,12009,27
10746,20,2,NA,NA,0,6000,NA
10747,15,1,NA,NA,0,NA,NA
10748,15,1,NA,NA,0,9000,NA
10749,16,1,NA,NA,1,8000,NA
10750,15,1,NA,NA,0,7200,NA
10751,18,2,NA,NA,0,4600,NA
10752,18,2,0,1,0,NA,21
10753,15,1,NA,NA,0,13315,NA
10754,16,1,0,2,1,2050,26
10755,15,1,NA,NA,0,6500,NA
10756,15,1,NA,NA,0,8800,NA
10757,15,1,0,3,0,11900,20
10758,15,1,NA,NA,0,6500,NA
10759,15,1,NA,NA,0,6530,NA
10760,15,1,NA,NA,0,NA,NA
10761,15,1,NA,NA,0,7528,NA
10762,15,1,NA,NA,0,7000,NA
10763,15,1,NA,NA,0,5030,NA
10764,15,1,NA,NA,0,8900,NA
10765,17,1,1,2,0,12000,23
10766,17,1,NA,NA,0,8560,NA
10767,15,1,1,1,0,6320,23
10768,15,1,NA,NA,0,7000,NA
10769,17,1,0,4,0,6500,-998
10770,15,1,NA,NA,0,6000,NA
10771,15,1,NA,NA,0,5500,NA
10772,16,1,NA,NA,1,6900,NA
10773,16,1,NA,NA,1,5000,NA
10774,15,1,0,2,0,6370,NA
10775,15,1,1,1,0,8600,20
10776,15,1,NA,NA,0,16000,NA
10777,15,1,NA,NA,0,7500,NA
10778,15,1,NA,NA,0,6500,NA
10779,15,1,NA,NA,0,6000,NA
10780,15,1,NA,NA,0,1800,NA
10781,15,1,1,1,0,4000,28
10782,15,1,NA,NA,0,7500,NA
10783,15,1,0,1,0,3335,31
10784,15,1,NA,NA,0,NA,NA
10785,15,1,NA,NA,0,6000,NA
10786,15,1,NA,NA,0,5000,NA
10787,15,1,NA,NA,0,5600,NA
10788,15,1,NA,NA,0,12048,NA
10789,16,1,0,2,1,6000,-998
10790,16,1,1,1,1,7200,22
10791,16,1,NA,NA,1,7620,NA
10792,18,2,NA,NA,0,NA,NA
10793,18,2,NA,NA,0,12360,NA
10794,19,2,NA,NA,1,10092,NA
10795,15,1,NA,NA,0,6000,NA
10796,16,1,NA,NA,1,5000,NA
10797,16,1,NA,NA,1,6000,NA
10798,19,2,NA,NA,1,5000,NA
10799,16,1,1,2,1,7000,-998
10800,18,2,NA,NA,0,8000,NA
10801,15,1,NA,NA,0,7500,NA
10802,18,2,NA,NA,0,14000,NA
10803,17,1,1,1,0,5000,NA
10804,16,1,0,3,1,5000,23
10805,18,2,NA,NA,0,NA,NA
10806,18,2,NA,NA,0,2600,NA
10807,18,2,NA,NA,0,9500,NA
10808,18,2,NA,NA,0,9000,NA
10809,19,2,NA,NA,1,5220,NA
10810,19,2,NA,NA,1,2300,NA
10811,18,2,1,1,0,5200,21
10812,15,1,NA,NA,0,NA,NA
10813,16,1,NA,NA,1,3700,NA
10814,19,2,NA,NA,1,NA,NA
10815,19,2,NA,NA,1,NA,NA
10816,18,2,NA,NA,0,NA,NA
10817,15,1,NA,NA,0,950,NA
10818,20,2,0,1,0,NA,21
10819,15,1,1,1,0,6400,24
10820,15,1,NA,NA,0,6000,NA
10821,17,1,1,1,0,4500,NA
10822,15,1,NA,NA,0,5000,NA
10823,16,1,NA,NA,1,2500,NA
10824,15,1,NA,NA,0,6000,NA
10825,15,1,NA,NA,0,6000,NA
10826,15,1,NA,NA,0,5000,NA
10827,16,1,0,1,1,3400,-998
10828,18,2,NA,NA,0,6000,NA
10829,18,2,NA,NA,0,13000,NA
10830,15,1,NA,NA,0,5804,NA
10831,16,1,0,1,1,5600,NA
10832,19,2,NA,NA,1,5574,NA
10833,18,2,NA,NA,0,21000,NA
10834,17,1,NA,NA,0,3582,NA
10835,18,2,NA,NA,0,7500,NA
10836,15,1,NA,NA,0,5620,NA
10837,19,2,NA,NA,1,NA,NA
10838,15,1,NA,NA,0,6100,NA
10839,15,1,NA,NA,0,5950,NA
10840,15,1,NA,NA,0,6000,NA
10841,16,1,0,2,1,5000,-998
10842,17,1,NA,NA,0,5365,NA
10843,15,1,NA,NA,0,9000,NA
10844,16,1,1,3,1,3046,22
10845,15,1,NA,NA,0,NA,NA
10846,15,1,NA,NA,0,4730,NA
10847,16,1,NA,NA,1,7340,NA
10848,16,1,NA,NA,1,5820,NA
10849,15,1,0,2,0,22000,NA
10850,15,1,NA,NA,0,6300,NA
10851,16,1,NA,NA,1,NA,NA
10852,17,1,NA,NA,0,5500,NA
10853,16,1,NA,NA,1,5028,NA
10854,15,1,0,1,0,5496,21
10855,16,1,0,1,1,5820,-998
10856,15,1,NA,NA,0,5500,NA
10857,15,1,NA,NA,0,5908,NA
10858,17,1,NA,NA,0,NA,NA
10859,16,1,NA,NA,1,NA,NA
10860,15,1,NA,NA,0,6100,NA
10861,19,2,NA,NA,1,4080,NA
10862,19,2,NA,NA,1,NA,NA
10863,18,2,NA,NA,0,1600,NA
10864,19,2,NA,NA,1,NA,NA
10865,20,2,NA,NA,0,6690,NA
10866,16,1,NA,NA,1,3208,NA
10867,16,1,NA,NA,1,12500,NA
10868,18,2,NA,NA,0,NA,NA
10869,19,2,NA,NA,1,NA,NA
10870,19,2,NA,NA,1,2200,NA
10871,18,2,NA,NA,0,3290,NA
10872,19,2,NA,NA,1,4320,NA
10873,16,1,NA,NA,1,5500,NA
10874,18,2,NA,NA,0,5400,NA
10875,15,1,NA,NA,0,NA,NA
10876,18,2,NA,NA,0,6000,NA
10877,15,1,NA,NA,0,6320,NA
10878,18,2,NA,NA,0,5280,NA
10879,18,2,NA,NA,0,4000,NA
10880,18,2,NA,NA,0,NA,NA
10881,15,1,NA,NA,0,4800,NA
10882,17,1,1,3,0,3664,26
10883,16,1,0,3,1,NA,24
10884,15,1,NA,NA,0,6310,NA
10885,15,1,NA,NA,0,7000,NA
10886,15,1,NA,NA,0,6840,NA
10887,15,1,NA,NA,0,5450,NA
10888,15,1,NA,NA,0,NA,NA
10889,15,1,NA,NA,0,14980,NA
10890,15,1,NA,NA,0,5600,NA
10891,15,1,1,1,0,6904,22
10892,15,1,NA,NA,0,2020,NA
10893,16,1,0,3,1,15200,18
10894,16,1,0,1,1,6270,34
10895,15,1,NA,NA,0,8531,NA
10896,16,1,NA,NA,1,5000,NA
10897,16,1,NA,NA,1,NA,NA
10898,19,2,NA,NA,1,13640,NA
10899,16,1,NA,NA,1,9014,NA
10900,18,2,NA,NA,0,NA,NA
10901,18,2,NA,NA,0,5362,NA
10902,15,1,NA,NA,0,5690,NA
10903,16,1,NA,NA,1,4800,NA
10904,18,2,NA,NA,0,4800,NA
10905,15,1,NA,NA,0,7500,NA
10906,19,2,NA,NA,1,7000,NA
10907,15,1,NA,NA,0,5875,NA
10908,16,1,1,1,1,NA,25
10909,15,1,NA,NA,0,11000,NA
10910,15,1,NA,NA,0,3580,NA
10911,15,1,1,4,0,6000,-998
10912,15,1,NA,NA,0,9500,NA
10913,16,1,1,2,1,6026,NA
10914,15,1,NA,NA,0,6000,NA
10915,15,1,NA,NA,0,NA,NA
10916,15,1,NA,NA,0,NA,NA
10917,15,1,NA,NA,0,5080,NA
10918,16,1,NA,NA,1,5880,NA
10919,15,1,NA,NA,0,9230,NA
10920,16,1,NA,NA,1,5240,NA
10921,16,1,NA,NA,1,11428,NA
10922,15,1,NA,NA,0,4200,NA
10923,18,2,NA,NA,0,1010,NA
10924,18,2,NA,NA,0,3700,NA
10925,20,2,NA,NA,0,1534,NA
10926,19,2,NA,NA,1,NA,NA
10927,16,1,NA,NA,1,5775,NA
10928,15,1,NA,NA,0,7457,NA
10929,18,2,NA,NA,0,6320,NA
10930,18,2,NA,NA,0,11140,NA
10931,18,2,NA,NA,0,7252,NA
10932,20,2,NA,NA,0,17800,NA
10933,19,2,1,1,1,6340,NA
10934,15,1,NA,NA,0,6200,NA
10935,15,1,NA,NA,0,NA,NA
10936,17,1,0,2,0,6050,NA
10937,15,1,NA,NA,0,13500,NA
10938,15,1,NA,NA,0,5002,NA
10939,15,1,NA,NA,0,5700,NA
10940,15,1,NA,NA,0,5050,NA
10941,15,1,NA,NA,0,2500,NA
10942,15,1,NA,NA,0,8000,NA
10943,16,1,0,3,1,2240,23
10944,18,2,NA,NA,0,3900,NA
10945,17,1,1,2,0,3968,23
10946,18,2,NA,NA,0,NA,NA
10947,15,1,NA,NA,0,3800,NA
10948,19,2,NA,NA,1,2100,NA
10949,15,1,NA,NA,0,5950,NA
10950,16,1,NA,NA,1,6670,NA
10951,19,2,NA,NA,1,NA,NA
10952,18,2,NA,NA,0,4600,NA
10953,15,1,NA,NA,0,27600,NA
10954,15,1,NA,NA,0,NA,NA
10955,16,1,NA,NA,1,5700,NA
10956,16,1,0,2,1,NA,NA
10957,18,2,NA,NA,0,6500,NA
10958,19,2,NA,NA,1,10000,NA
10959,18,2,NA,NA,0,6900,NA
10960,18,2,NA,NA,0,7035,NA
10961,15,1,NA,NA,0,4260,NA
10962,17,1,NA,NA,0,5400,NA
10963,16,1,0,1,1,NA,18
10964,18,2,NA,NA,0,5032,NA
10965,16,1,NA,NA,1,NA,NA
10966,15,1,NA,NA,0,6200,NA
10967,15,1,0,2,0,5089,24
10968,16,1,NA,NA,1,5000,NA
10969,17,1,NA,NA,0,6480,28
10970,16,1,NA,NA,1,7325,NA
10971,15,1,NA,NA,0,7058,NA
10972,16,1,NA,NA,1,4000,NA
10973,18,2,NA,NA,0,2700,NA
10974,19,2,NA,NA,1,2873,NA
10975,15,1,NA,NA,0,NA,NA
10976,18,2,NA,NA,0,3500,NA
10977,20,2,NA,NA,0,2800,NA
10978,18,2,NA,NA,0,4800,NA
10979,18,2,NA,NA,0,2005,NA
10980,16,1,0,3,1,5200,22
10981,18,2,NA,NA,0,5525,NA
10982,15,1,NA,NA,0,3500,NA
10983,15,1,NA,NA,0,5800,NA
10984,16,1,0,2,1,5000,NA
10985,15,1,NA,NA,0,6200,NA
10986,18,2,NA,NA,0,5000,NA
10987,18,2,NA,NA,0,10200,NA
10988,15,1,NA,NA,0,NA,NA
10989,15,1,NA,NA,0,5960,NA
10990,17,1,NA,NA,0,6000,NA
10991,16,1,NA,NA,1,4500,NA
10992,15,1,NA,NA,0,3750,NA
10993,16,1,NA,NA,1,3550,NA
10994,15,1,NA,NA,0,NA,NA
10995,15,1,NA,NA,0,5775,NA
10996,15,1,NA,NA,0,9000,NA
10997,15,1,NA,NA,0,NA,NA
10998,15,1,1,3,0,19820,NA
10999,15,1,NA,NA,0,6500,NA
11000,15,1,NA,NA,0,NA,NA
11001,17,1,0,1,0,5650,16
11002,15,1,0,3,0,6347,24
11003,15,1,NA,NA,0,5600,NA
11004,15,1,NA,NA,0,5730,NA
11005,17,1,NA,NA,0,5000,NA
11006,16,1,NA,NA,1,5042,NA
11007,16,1,0,2,1,5600,-998
11008,15,1,NA,NA,0,5500,NA
11009,15,1,NA,NA,0,NA,NA
11010,15,1,NA,NA,0,8760,NA
11011,16,1,NA,NA,1,NA,NA
11012,15,1,NA,NA,0,5500,NA
11013,15,1,NA,NA,0,6000,NA
11014,17,1,0,5,0,2750,30
11015,15,1,1,1,0,16500,21
11016,15,1,NA,NA,0,5110,NA
11017,15,1,NA,NA,0,5550,NA
11018,15,1,0,2,0,5400,-998
11019,17,1,0,1,0,26600,21
11020,18,2,NA,NA,0,3600,NA
11021,19,2,NA,NA,1,1700,NA
11022,18,2,NA,NA,0,NA,NA
11023,15,1,NA,NA,0,6060,NA
11024,15,1,NA,NA,0,8830,NA
11025,19,2,NA,NA,1,8100,NA
11026,15,1,NA,NA,0,5800,NA
11027,15,1,NA,NA,0,NA,NA
11028,18,2,NA,NA,0,9160,NA
11029,18,2,NA,NA,0,5470,NA
11030,15,1,NA,NA,0,6500,NA
11031,18,2,NA,NA,0,7000,NA
11032,15,1,NA,NA,0,11900,NA
11033,18,2,NA,NA,0,6030,NA
11034,18,2,NA,NA,0,5263,NA
11035,18,2,NA,NA,0,4630,NA
11036,15,1,NA,NA,0,25000,NA
11037,15,1,0,2,0,4000,-998
11038,15,1,NA,NA,0,4020,NA
11039,15,1,NA,NA,0,4733,NA
11040,15,1,NA,NA,0,4000,NA
11041,17,1,NA,NA,0,NA,NA
11042,15,1,0,2,0,3600,NA
11043,16,1,NA,NA,1,2940,NA
11044,16,1,0,2,1,6200,21
11045,16,1,NA,NA,1,7080,NA
11046,15,1,NA,NA,0,3888,NA
11047,15,1,NA,NA,0,5500,NA
11048,15,1,NA,NA,0,7500,NA
11049,17,1,NA,NA,0,6000,NA
11050,15,1,NA,NA,0,4424,NA
11051,16,1,1,2,1,NA,27
11052,16,1,NA,NA,1,6730,NA
11053,15,1,NA,NA,0,6000,NA
11054,16,1,1,3,1,NA,29
11055,15,1,NA,NA,0,7000,NA
11056,15,1,NA,NA,0,5678,NA
11057,15,1,NA,NA,0,5300,NA
11058,15,1,NA,NA,0,5300,NA
11059,15,1,NA,NA,0,5000,NA
11060,15,1,1,4,0,3579,-998
11061,15,1,NA,NA,0,NA,NA
11062,16,1,NA,NA,1,5800,NA
11063,15,1,NA,NA,0,4000,NA
11064,17,1,1,4,0,4007,-998
11065,16,1,NA,NA,1,4900,NA
11066,15,1,NA,NA,0,5830,NA
11067,15,1,NA,NA,0,NA,NA
11068,16,1,NA,NA,1,4505,NA
11069,16,1,NA,NA,1,6529,NA
11070,16,1,1,3,1,NA,22
11071,16,1,1,2,1,6800,24
11072,16,1,0,1,1,5061,25
11073,15,1,NA,NA,0,8000,NA
11074,16,1,NA,NA,1,5438,NA
11075,15,1,0,2,0,5800,20
11076,15,1,NA,NA,0,NA,NA
11077,17,1,NA,NA,0,NA,NA
11078,16,1,NA,NA,1,5628,NA
11079,15,1,NA,NA,0,5643,NA
11080,15,1,NA,NA,0,5518,NA
11081,15,1,NA,NA,0,NA,NA
11082,16,1,NA,NA,1,5400,26
11083,16,1,0,2,1,NA,NA
11084,15,1,NA,NA,0,15400,NA
11085,17,1,0,2,0,NA,21
11086,15,1,NA,NA,0,6700,NA
11087,16,1,NA,NA,1,NA,NA
11088,16,1,NA,NA,1,5000,NA
11089,15,1,NA,NA,0,8000,NA
11090,15,1,NA,NA,0,4928,NA
11091,16,1,0,1,1,6900,NA
11092,15,1,NA,NA,0,4800,NA
11093,15,1,NA,NA,0,6000,NA
11094,15,1,NA,NA,0,NA,NA
11095,15,1,NA,NA,0,NA,NA
11096,16,1,0,1,1,5152,23
11097,16,1,NA,NA,1,5500,NA
11098,18,2,NA,NA,0,13230,NA
11099,18,2,NA,NA,0,NA,NA
11100,19,2,NA,NA,1,1469,NA
11101,19,2,NA,NA,1,2228,NA
11102,16,1,NA,NA,1,NA,NA
11103,19,2,NA,NA,1,NA,NA
11104,19,2,NA,NA,1,1300,NA
11105,15,1,NA,NA,0,1957,NA
11106,15,1,1,1,0,NA,25
11107,19,2,NA,NA,1,3180,NA
11108,18,2,NA,NA,0,12000,NA
11109,17,1,1,4,0,NA,22
11110,15,1,NA,NA,0,3416,NA
11111,15,1,NA,NA,0,6100,NA
11112,15,1,NA,NA,0,4170,NA
11113,15,1,NA,NA,0,NA,NA
11114,15,1,NA,NA,0,4230,NA
11115,18,2,NA,NA,0,5655,NA
11116,18,2,NA,NA,0,4000,NA
11117,15,1,NA,NA,0,5810,NA
11118,17,1,1,3,0,2500,28
11119,15,1,NA,NA,0,4950,NA
11120,15,1,NA,NA,0,17400,NA
11121,15,1,NA,NA,0,5500,NA
11122,18,2,NA,NA,0,17015,NA
11123,20,2,NA,NA,0,5465,NA
11124,16,1,NA,NA,1,7050,NA
11125,19,2,NA,NA,1,4799,NA
11126,15,1,NA,NA,0,NA,NA
11127,15,1,NA,NA,0,6620,NA
11128,17,1,NA,NA,0,5700,NA
11129,15,1,NA,NA,0,5400,NA
11130,19,2,NA,NA,1,6000,NA
11131,18,2,NA,NA,0,6000,NA
11132,18,2,1,2,0,6364,NA
11133,18,2,NA,NA,0,5400,NA
11134,18,2,NA,NA,0,5364,NA
11135,18,2,NA,NA,0,NA,NA
11136,19,2,NA,NA,1,4646,NA
11137,18,2,NA,NA,0,3780,NA
11138,15,1,NA,NA,0,7417,NA
11139,15,1,NA,NA,0,12000,NA
11140,15,1,NA,NA,0,5500,NA
11141,15,1,NA,NA,0,5400,NA
11142,17,1,0,1,0,4625,22
11143,15,1,NA,NA,0,5000,NA
11144,19,2,NA,NA,1,4230,NA
11145,18,2,NA,NA,0,NA,NA
11146,18,2,NA,NA,0,4200,NA
11147,18,2,NA,NA,0,NA,NA
11148,18,2,NA,NA,0,6662,NA
11149,18,2,NA,NA,0,11075,NA
11150,18,2,NA,NA,0,6100,NA
11151,18,2,NA,NA,0,4010,NA
11152,18,2,NA,NA,0,5080,NA
11153,19,2,NA,NA,1,6014,NA
11154,15,1,NA,NA,0,5700,NA
11155,19,2,NA,NA,1,5000,NA
11156,16,1,NA,NA,1,4000,NA
11157,17,1,1,2,0,NA,33
11158,15,1,NA,NA,0,5075,NA
11159,18,2,NA,NA,0,3501,NA
11160,18,2,NA,NA,0,20360,NA
11161,19,2,NA,NA,1,NA,NA
11162,19,2,NA,NA,1,3640,NA
11163,18,2,NA,NA,0,NA,NA
11164,18,2,NA,NA,0,NA,NA
11165,15,1,1,3,0,2700,25
11166,15,1,NA,NA,0,7040,NA
11167,15,1,NA,NA,0,1800,NA
11168,18,2,NA,NA,0,4800,NA
11169,18,2,NA,NA,0,NA,NA
11170,18,2,NA,NA,0,6700,NA
11171,18,2,NA,NA,0,6960,NA
11172,18,2,NA,NA,0,NA,NA
11173,18,2,NA,NA,0,NA,NA
11174,18,2,NA,NA,0,5400,NA
11175,18,2,NA,NA,0,NA,NA
11176,19,2,NA,NA,1,5567,NA
11177,18,2,NA,NA,0,6000,NA
11178,16,1,NA,NA,1,7644,NA
11179,16,1,NA,NA,1,4680,NA
11180,19,2,NA,NA,1,7012,NA
11181,15,1,NA,NA,0,13300,NA
11182,18,2,NA,NA,0,NA,NA
11183,18,2,NA,NA,0,13200,NA
11184,19,2,NA,NA,1,7350,NA
11185,15,1,0,1,0,5760,22
11186,17,1,0,2,0,5000,NA
11187,18,2,NA,NA,0,NA,NA
11188,18,2,NA,NA,0,NA,NA
11189,18,2,NA,NA,0,13500,NA
11190,20,2,NA,NA,0,10300,NA
11191,18,2,NA,NA,0,16800,NA
11192,16,1,0,1,1,NA,NA
11193,15,1,NA,NA,0,NA,NA
11194,16,1,NA,NA,1,4083,NA
11195,16,1,NA,NA,1,3300,NA
11196,15,1,NA,NA,0,NA,NA
11197,15,1,NA,NA,0,6500,NA
11198,15,1,NA,NA,0,13645,NA
11199,19,2,1,2,1,11885,-998
11200,18,2,NA,NA,0,NA,NA
11201,15,1,NA,NA,0,5300,NA
11202,15,1,NA,NA,0,6000,NA
11203,18,2,NA,NA,0,5638,NA
11204,18,2,NA,NA,0,NA,NA
11205,15,1,NA,NA,0,NA,NA
11206,16,1,NA,NA,1,5400,NA
11207,15,1,NA,NA,0,10500,NA
11208,15,1,NA,NA,0,5800,NA
11209,17,1,0,2,0,7832,23
11210,19,2,NA,NA,1,310,NA
11211,19,2,NA,NA,1,8000,NA
11212,15,1,NA,NA,0,17000,NA
11213,18,2,NA,NA,0,33000,NA
11214,18,2,NA,NA,0,NA,NA
11215,15,1,1,1,0,NA,NA
11216,15,1,NA,NA,0,NA,NA
11217,18,2,NA,NA,0,7000,NA
11218,15,1,1,1,0,4820,NA
11219,18,2,NA,NA,0,NA,NA
11220,18,2,NA,NA,0,20200,NA
11221,16,1,0,1,1,6116,27
11222,20,2,NA,NA,0,NA,NA
11223,15,1,NA,NA,0,NA,NA
11224,18,2,NA,NA,0,NA,NA
11225,18,2,NA,NA,0,NA,NA
11226,18,2,NA,NA,0,10800,NA
11227,15,1,1,2,0,20000,20
11228,18,2,NA,NA,0,NA,NA
11229,15,1,NA,NA,0,6480,NA
11230,15,1,NA,NA,0,1380,NA
11231,16,1,0,2,1,NA,-998
11232,15,1,NA,NA,0,12000,NA
11233,15,1,NA,NA,0,10000,NA
11234,15,1,NA,NA,0,6450,NA
11235,18,2,NA,NA,0,NA,NA
11236,18,2,0,1,0,5820,NA
11237,18,2,NA,NA,0,10000,NA
11238,15,1,NA,NA,0,6005,NA
11239,15,1,NA,NA,0,5150,NA
11240,15,1,NA,NA,0,6600,NA
11241,15,1,0,2,0,6200,26
11242,15,1,NA,NA,0,7100,NA
11243,18,2,NA,NA,0,5550,NA
11244,18,2,NA,NA,0,7905,NA
11245,15,1,NA,NA,0,10200,NA
11246,15,1,NA,NA,0,NA,NA
11247,15,1,1,2,0,5000,-998
11248,15,1,NA,NA,0,13420,NA
11249,15,1,NA,NA,0,9010,NA
11250,15,1,NA,NA,0,9500,NA
11251,15,1,NA,NA,0,6000,NA
11252,15,1,NA,NA,0,5618,NA
11253,15,1,NA,NA,0,7500,NA
11254,15,1,NA,NA,0,5000,NA
11255,15,1,NA,NA,0,2605,NA
11256,15,1,NA,NA,0,5200,NA
11257,15,1,NA,NA,0,NA,NA
11258,15,1,NA,NA,0,11000,NA
11259,18,2,NA,NA,0,7700,NA
11260,18,2,NA,NA,0,NA,NA
11261,18,2,NA,NA,0,4800,NA
11262,18,2,NA,NA,0,NA,NA
11263,15,1,NA,NA,0,6000,NA
11264,16,1,NA,NA,1,5820,NA
11265,15,1,NA,NA,0,6200,NA
11266,18,2,NA,NA,0,5000,NA
11267,15,1,NA,NA,0,3000,NA
11268,18,2,NA,NA,0,13840,NA
11269,18,2,NA,NA,0,2500,NA
11270,18,2,NA,NA,0,4500,NA
11271,15,1,NA,NA,0,3500,NA
11272,18,2,NA,NA,0,3400,NA
11273,15,1,NA,NA,0,6110,NA
11274,16,1,0,2,1,2765,-998
11275,15,1,1,2,0,26,-998
11276,19,2,NA,NA,1,3700,NA
11277,18,2,NA,NA,0,NA,NA
11278,18,2,NA,NA,0,7000,NA
11279,15,1,NA,NA,0,3788,NA
11280,15,1,NA,NA,0,12000,NA
11281,15,1,NA,NA,0,3949,NA
11282,15,1,NA,NA,0,38000,NA
11283,18,2,NA,NA,0,NA,NA
11284,18,2,NA,NA,0,17920,NA
11285,18,2,NA,NA,0,7530,NA
11286,19,2,NA,NA,1,6500,NA
11287,15,1,NA,NA,0,12150,NA
11288,15,1,NA,NA,0,23480,NA
11289,15,1,NA,NA,0,NA,NA
11290,15,1,NA,NA,0,4055,NA
11291,15,1,NA,NA,0,19500,NA
11292,15,1,NA,NA,0,NA,NA
11293,15,1,NA,NA,0,5500,NA
11294,15,1,NA,NA,0,NA,NA
11295,17,1,1,2,0,7000,NA
11296,18,2,NA,NA,0,6212,NA
11297,15,1,NA,NA,0,5448,NA
11298,18,2,NA,NA,0,5600,NA
11299,18,2,NA,NA,0,7000,NA
11300,15,1,NA,NA,0,6010,NA
11301,15,1,1,2,0,6044,-998
11302,15,1,NA,NA,0,9750,NA
11303,15,1,NA,NA,0,NA,NA
11304,18,2,NA,NA,0,18500,NA
11305,16,1,NA,NA,1,1776,NA
11306,20,2,1,2,0,12000,NA
11307,18,2,NA,NA,0,8400,NA
11308,18,2,NA,NA,0,8980,NA
11309,18,2,1,1,0,5200,22
11310,18,2,NA,NA,0,8626,NA
11311,15,1,NA,NA,0,11520,NA
11312,15,1,NA,NA,0,5800,NA
11313,18,2,NA,NA,0,10298,NA
11314,15,1,NA,NA,0,NA,NA
11315,15,1,NA,NA,0,NA,NA
11316,15,1,NA,NA,0,NA,NA
11317,15,1,1,1,0,12000,-998
11318,15,1,NA,NA,0,3000,NA
11319,18,2,0,2,0,2100,22
11320,18,2,NA,NA,0,NA,NA
11321,18,2,NA,NA,0,4700,NA
11322,15,1,NA,NA,0,7010,NA
11323,15,1,NA,NA,0,6050,NA
11324,18,2,NA,NA,0,5360,NA
11325,16,1,0,2,1,6238,22
11326,19,2,NA,NA,1,1000,NA
11327,18,2,NA,NA,0,3420,NA
11328,15,1,1,1,0,6800,-998
11329,16,1,NA,NA,1,6300,NA
11330,15,1,NA,NA,0,11300,NA
11331,15,1,NA,NA,0,4000,NA
11332,15,1,NA,NA,0,27456,NA
11333,17,1,NA,NA,0,7200,NA
11334,15,1,0,2,0,5000,NA
11335,15,1,NA,NA,0,17000,NA
11336,15,1,NA,NA,0,6000,NA
11337,15,1,1,1,0,6345,-998
11338,15,1,NA,NA,0,5000,NA
11339,15,1,NA,NA,0,8600,NA
11340,15,1,1,1,0,6000,-998
11341,19,2,NA,NA,1,NA,NA
11342,16,1,0,1,1,6000,NA
11343,18,2,NA,NA,0,20000,NA
11344,15,1,NA,NA,0,6100,NA
11345,18,2,NA,NA,0,NA,NA
11346,18,2,NA,NA,0,14500,NA
11347,18,2,NA,NA,0,NA,NA
11348,18,2,NA,NA,0,4500,NA
11349,15,1,NA,NA,0,6400,NA
11350,15,1,NA,NA,0,6100,NA
11351,15,1,NA,NA,0,5730,NA
11352,15,1,NA,NA,0,6600,NA
11353,15,1,NA,NA,0,5100,NA
11354,15,1,NA,NA,0,6135,NA
11355,18,2,NA,NA,0,5000,NA
11356,18,2,NA,NA,0,7000,NA
11357,18,2,NA,NA,0,6000,NA
11358,18,2,NA,NA,0,5852,NA
11359,15,1,NA,NA,0,50000,NA
11360,15,1,NA,NA,0,4000,NA
11361,15,1,NA,NA,0,4500,NA
11362,15,1,NA,NA,0,5160,NA
11363,19,2,NA,NA,1,6100,NA
11364,15,1,NA,NA,0,NA,NA
11365,18,2,NA,NA,0,6396,NA
11366,18,2,NA,NA,0,2500,NA
11367,16,1,NA,NA,1,5564,NA
11368,15,1,NA,NA,0,5910,NA
11369,18,2,NA,NA,0,5000,NA
11370,15,1,NA,NA,0,6000,NA
11371,18,2,0,1,0,5610,NA
11372,16,1,NA,NA,1,10821,NA
11373,18,2,NA,NA,0,NA,NA
11374,18,2,NA,NA,0,5082,NA
11375,18,2,NA,NA,0,5500,NA
11376,15,1,NA,NA,0,12760,NA
11377,15,1,NA,NA,0,4100,NA
11378,18,2,NA,NA,0,5570,NA
11379,15,1,NA,NA,0,6420,NA
11380,18,2,NA,NA,0,2000,NA
11381,15,1,1,1,0,9630,NA
11382,16,1,NA,NA,1,9700,NA
11383,15,1,NA,NA,0,12700,NA
11384,15,1,NA,NA,0,NA,NA
11385,15,1,NA,NA,0,NA,NA
11386,15,1,NA,NA,0,10250,NA
